ID,CHECKING_BALANCE,CREDIT_HISTORY,EXISTING_SAVINGS,EXISTING_CREDITS_COUNT
843875,2107.61,ALL_CREDITS_PAID_BACK,43.46,1.0
110427,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,731.87,1.0
731929,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
125846,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,852.24,2.0
395632,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,856.25,2.0
963167,-2345.35,ALL_CREDITS_PAID_BACK,130.18,2.0
1090188,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,106.75,2.0
216382,-80.96,CREDITS_PAID_TO_DATE,99.33,1.0
369987,8.54,CREDITS_PAID_TO_DATE,742.81,1.0
881519,6608.44,CREDITS_PAID_TO_DATE,96.98,
876645,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,215.11,2.0
1142655,NO_CHECKING,CREDITS_PAID_TO_DATE,287.92,2.0
330515,NO_CHECKING,ALL_CREDITS_PAID_BACK,88.53,1.0
164219,NO_CHECKING,ALL_CREDITS_PAID_BACK,344.33,1.0
349583,172.54,CREDITS_PAID_TO_DATE,334.71,1.0
242623,167.49,PRIOR_PAYMENTS_DELAYED,15.73,2.0
905775,-45.6,ALL_CREDITS_PAID_BACK,11.76,1.0
950535,0,CREDITS_PAID_TO_DATE,65.35,1.0
1015938,2378.73,OUTSTANDING_CREDIT,226.76,2.0
90485,98.32,OUTSTANDING_CREDIT,909.43,
356786,166.93,CREDITS_PAID_TO_DATE,94.21,1.0
199855,7.13,CREDITS_PAID_TO_DATE,46.46,1.0
1193138,-30.48,CREDITS_PAID_TO_DATE,2.77,1.0
445217,NO_CHECKING,OUTSTANDING_CREDIT,443.53,1.0
50439,NO_CHECKING,CREDITS_PAID_TO_DATE,70.54,1.0
584615,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,610.26,2.0
1012688,81.28,PRIOR_PAYMENTS_DELAYED,1449.88,1.0
570470,-94.18,ALL_CREDITS_PAID_BACK,0.02,1.0
787280,93.53,CREDITS_PAID_TO_DATE,699.15,2.0
454244,189.67,CREDITS_PAID_TO_DATE,504.65,2.0
261389,0,PRIOR_PAYMENTS_DELAYED,214.44,1.0
974723,NO_CHECKING,CREDITS_PAID_TO_DATE,53.29,1.0
1257943,NO_CHECKING,OUTSTANDING_CREDIT,3441.13,2.0
771373,0,PRIOR_PAYMENTS_DELAYED,35.16,1.0
1095898,38.09,CREDITS_PAID_TO_DATE,446.98,2.0
1182984,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,501.94,2.0
869949,72.92,OUTSTANDING_CREDIT,11924.38,2.0
408071,-126.54,CREDITS_PAID_TO_DATE,21.88,1.0
899975,103.08,CREDITS_PAID_TO_DATE,944.21,1.0
611664,NO_CHECKING,OUTSTANDING_CREDIT,517.99,2.0
113419,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,935.26,2.0
86540,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,922.89,2.0
277008,103.15,PRIOR_PAYMENTS_DELAYED,148.45,1.0
1046725,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,17571.78,1.0
612920,26.75,PRIOR_PAYMENTS_DELAYED,UNKNOWN,1.0
139458,126.31,ALL_CREDITS_PAID_BACK,12.14,1.0
771526,2061.46,PRIOR_PAYMENTS_DELAYED,457.28,2.0
166391,-207.05,PRIOR_PAYMENTS_DELAYED,1406.11,1.0
1160467,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1055082,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1122.72,1.0
844376,115.79,ALL_CREDITS_PAID_BACK,14.69,1.0
815885,67.8,PRIOR_PAYMENTS_DELAYED,35.81,1.0
548889,NO_CHECKING,OUTSTANDING_CREDIT,714.37,1.0
260942,122.27,CREDITS_PAID_TO_DATE,1592.38,1.0
570840,NO_CHECKING,CREDITS_PAID_TO_DATE,2573.92,1.0
780106,197.81,CREDITS_PAID_TO_DATE,51.92,1.0
381940,-34.96,CREDITS_PAID_TO_DATE,74.85,1.0
50746,-1519.3,CREDITS_PAID_TO_DATE,0.5,1.0
113654,-818.97,CREDITS_PAID_TO_DATE,871.61,2.0
970916,14097.96,OUTSTANDING_CREDIT,847.21,2.0
67349,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1190835,95.03,CREDITS_PAID_TO_DATE,2412.22,1.0
327743,-1379.95,CREDITS_PAID_TO_DATE,40.66,1.0
439318,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,799.63,2.0
273122,182.79,ALL_CREDITS_PAID_BACK,87.48,1.0
309004,-22.09,NO_CREDITS,40.93,1.0
795986,NO_CHECKING,,932.94,1.0
1255528,26.04,ALL_CREDITS_PAID_BACK,420.79,1.0
809675,-15.73,ALL_CREDITS_PAID_BACK,409.38,1.0
1126131,-32.76,CREDITS_PAID_TO_DATE,24.7,1.0
564664,16.85,CREDITS_PAID_TO_DATE,41.93,1.0
129143,147.18,PRIOR_PAYMENTS_DELAYED,15.15,1.0
1198137,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,133.37,2.0
1126582,-273.63,CREDITS_PAID_TO_DATE,83.67,1.0
1228951,184.6,CREDITS_PAID_TO_DATE,72.66,1.0
690967,NO_CHECKING,CREDITS_PAID_TO_DATE,310.95,2.0
876420,113.42,NO_CREDITS,97.29,1.0
716216,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,679.81,2.0
296299,0,PRIOR_PAYMENTS_DELAYED,64.12,1.0
112157,37.69,CREDITS_PAID_TO_DATE,58.78,2.0
1062420,NO_CHECKING,OUTSTANDING_CREDIT,2133.11,2.0
793158,NO_CHECKING,OUTSTANDING_CREDIT,650.78,2.0
1221695,0,PRIOR_PAYMENTS_DELAYED,175.4,1.0
1110119,NO_CHECKING,CREDITS_PAID_TO_DATE,466.06,
803555,-1266.32,PRIOR_PAYMENTS_DELAYED,92.22,1.0
37070,-129.59,CREDITS_PAID_TO_DATE,76.36,1.0
1175553,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,49238.91,1.0
99901,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
209812,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,295.88,2.0
696568,-97.76,ALL_CREDITS_PAID_BACK,7.1,1.0
306914,102.6,CREDITS_PAID_TO_DATE,11.34,2.0
301840,2005.48,ALL_CREDITS_PAID_BACK,314.55,1.0
130077,NO_CHECKING,OUTSTANDING_CREDIT,651.76,2.0
367405,718.71,CREDITS_PAID_TO_DATE,2831.68,2.0
10819,NO_CHECKING,CREDITS_PAID_TO_DATE,20174.18,2.0
1118663,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
796520,170.8,CREDITS_PAID_TO_DATE,84.04,1.0
901116,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,853.06,2.0
1169956,66.94,CREDITS_PAID_TO_DATE,45.76,1.0
1177892,NO_CHECKING,OUTSTANDING_CREDIT,4362.86,2.0
1074950,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,297.4,1.0
1037535,93.14,ALL_CREDITS_PAID_BACK,0.16,1.0
645958,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1077999,13.99,CREDITS_PAID_TO_DATE,177.76,1.0
557350,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,409.33,2.0
773126,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,584.5,2.0
88540,57.99,CREDITS_PAID_TO_DATE,89.06,1.0
808994,-175.0,ALL_CREDITS_PAID_BACK,86.36,1.0
689121,5227.39,PRIOR_PAYMENTS_DELAYED,154.44,1.0
362263,112.44,CREDITS_PAID_TO_DATE,19.97,1.0
384381,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
344322,-141.61,CREDITS_PAID_TO_DATE,496.66,1.0
617209,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
731590,6607.26,PRIOR_PAYMENTS_DELAYED,295.9,2.0
1124521,0,CREDITS_PAID_TO_DATE,766.8,1.0
137260,0,PRIOR_PAYMENTS_DELAYED,412.35,1.0
407190,NO_CHECKING,OUTSTANDING_CREDIT,921.75,2.0
638068,NO_CHECKING,CREDITS_PAID_TO_DATE,48.41,2.0
1079863,NO_CHECKING,OUTSTANDING_CREDIT,653.99,2.0
158366,11258.31,CREDITS_PAID_TO_DATE,62.13,2.0
1286438,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,847.99,2.0
1293926,14070.62,OUTSTANDING_CREDIT,UNKNOWN,3.0
87614,134.41,OUTSTANDING_CREDIT,991.62,2.0
610762,NO_CHECKING,OUTSTANDING_CREDIT,728.37,2.0
444058,-2.31,PRIOR_PAYMENTS_DELAYED,570.31,1.0
498415,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,,2.0
644159,-305.9,CREDITS_PAID_TO_DATE,100.18,1.0
549203,-82.55,OUTSTANDING_CREDIT,2642.86,2.0
742280,105.05,PRIOR_PAYMENTS_DELAYED,24840.58,1.0
1202796,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,954.85,2.0
1162897,148.7,CREDITS_PAID_TO_DATE,64.84,1.0
484431,NO_CHECKING,OUTSTANDING_CREDIT,726.77,2.0
692537,-10.72,ALL_CREDITS_PAID_BACK,63.38,1.0
403128,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,801.48,2.0
791260,11913.73,PRIOR_PAYMENTS_DELAYED,611.88,2.0
1295752,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,606.03,1.0
1215826,0,PRIOR_PAYMENTS_DELAYED,23373.67,1.0
674271,NO_CHECKING,OUTSTANDING_CREDIT,1416.9,2.0
561767,-1138.31,CREDITS_PAID_TO_DATE,70.5,1.0
917633,NO_CHECKING,OUTSTANDING_CREDIT,557.16,3.0
228783,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,171.71,2.0
585646,NO_CHECKING,OUTSTANDING_CREDIT,968.98,2.0
415380,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,484.31,1.0
86021,NO_CHECKING,OUTSTANDING_CREDIT,544.35,2.0
487547,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
67079,NO_CHECKING,CREDITS_PAID_TO_DATE,253.14,1.0
897779,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
449957,-108.41,CREDITS_PAID_TO_DATE,47.86,2.0
43461,100.99,PRIOR_PAYMENTS_DELAYED,16742.26,2.0
99989,139.47,CREDITS_PAID_TO_DATE,742.1,2.0
571332,NO_CHECKING,OUTSTANDING_CREDIT,1519.87,2.0
699462,-52.79,CREDITS_PAID_TO_DATE,742.74,1.0
1312062,-41.09,CREDITS_PAID_TO_DATE,69.22,2.0
1192299,NO_CHECKING,OUTSTANDING_CREDIT,9528.35,2.0
768093,138.96,CREDITS_PAID_TO_DATE,22.97,1.0
404596,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,190.03,2.0
878830,122.33,CREDITS_PAID_TO_DATE,14.63,1.0
1064424,198.27,PRIOR_PAYMENTS_DELAYED,24.64,2.0
1042822,0.15,CREDITS_PAID_TO_DATE,378.27,1.0
439077,-182.91,ALL_CREDITS_PAID_BACK,5.68,1.0
678205,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1376.87,2.0
1195943,-1025.21,ALL_CREDITS_PAID_BACK,46.79,1.0
271199,-344.36,ALL_CREDITS_PAID_BACK,96.1,1.0
1018515,87.85,ALL_CREDITS_PAID_BACK,45.04,1.0
1274919,-659.09,PRIOR_PAYMENTS_DELAYED,14.37,3.0
1248558,3229.33,OUTSTANDING_CREDIT,136.31,1.0
1315497,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,136.33,2.0
556123,186.98,CREDITS_PAID_TO_DATE,14.76,1.0
431925,171.84,CREDITS_PAID_TO_DATE,34.03,1.0
1297397,133.65,CREDITS_PAID_TO_DATE,63.39,1.0
76521,-765.87,PRIOR_PAYMENTS_DELAYED,12.52,1.0
1024795,NO_CHECKING,CREDITS_PAID_TO_DATE,765.34,1.0
97953,-173.39,ALL_CREDITS_PAID_BACK,37.36,1.0
1241481,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1183636,-7.96,ALL_CREDITS_PAID_BACK,48.08,1.0
436586,-431.29,CREDITS_PAID_TO_DATE,70.65,1.0
445497,NO_CHECKING,CREDITS_PAID_TO_DATE,2176.54,3.0
789839,44.26,CREDITS_PAID_TO_DATE,3445.44,1.0
635297,-183.76,PRIOR_PAYMENTS_DELAYED,67.72,1.0
932545,-77.15,CREDITS_PAID_TO_DATE,1.84,1.0
725667,-589.47,CREDITS_PAID_TO_DATE,71.81,1.0
459500,193.48,NO_CREDITS,5.77,1.0
414121,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
224294,NO_CHECKING,CREDITS_PAID_TO_DATE,97.12,2.0
521490,30.68,CREDITS_PAID_TO_DATE,35.94,1.0
375787,42.04,PRIOR_PAYMENTS_DELAYED,876.97,1.0
838743,182.59,CREDITS_PAID_TO_DATE,84.97,1.0
191060,-21.21,CREDITS_PAID_TO_DATE,376.62,2.0
788560,NO_CHECKING,OUTSTANDING_CREDIT,504.48,2.0
375214,9342.69,CREDITS_PAID_TO_DATE,37.67,1.0
812942,92.79,NO_CREDITS,70.89,1.0
461957,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,734.49,2.0
1012600,-126.88,ALL_CREDITS_PAID_BACK,75.8,1.0
954356,174.63,PRIOR_PAYMENTS_DELAYED,31.6,1.0
1292812,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,765.62,1.0
235865,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
933242,-126.67,CREDITS_PAID_TO_DATE,457.82,2.0
733815,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,420.13,2.0
1010229,63.09,PRIOR_PAYMENTS_DELAYED,60.5,1.0
924677,20.86,PRIOR_PAYMENTS_DELAYED,39.33,1.0
543855,-485.32,ALL_CREDITS_PAID_BACK,22.31,1.0
1094882,NO_CHECKING,OUTSTANDING_CREDIT,501.58,1.0
1148893,NO_CHECKING,OUTSTANDING_CREDIT,513.33,1.0
900934,-118.62,CREDITS_PAID_TO_DATE,36.61,1.0
384863,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,417.1,1.0
1307239,13.47,CREDITS_PAID_TO_DATE,29.05,1.0
822184,NO_CHECKING,OUTSTANDING_CREDIT,5915.48,3.0
1076563,-158.51,CREDITS_PAID_TO_DATE,163.86,1.0
368933,154.42,PRIOR_PAYMENTS_DELAYED,10910.98,2.0
938929,NO_CHECKING,CREDITS_PAID_TO_DATE,184.47,1.0
137668,187.77,CREDITS_PAID_TO_DATE,331.42,1.0
979608,1203.7,PRIOR_PAYMENTS_DELAYED,367.37,2.0
8901,NO_CHECKING,OUTSTANDING_CREDIT,765.19,1.0
1195882,151.64,CREDITS_PAID_TO_DATE,86.63,1.0
1202133,NO_CHECKING,CREDITS_PAID_TO_DATE,UNKNOWN,2.0
532485,-1475.19,PRIOR_PAYMENTS_DELAYED,71.54,1.0
832243,17.93,CREDITS_PAID_TO_DATE,12.09,1.0
439986,NO_CHECKING,CREDITS_PAID_TO_DATE,21.81,1.0
826899,NO_CHECKING,OUTSTANDING_CREDIT,559.93,2.0
441627,13249.69,OUTSTANDING_CREDIT,UNKNOWN,2.0
364112,NO_CHECKING,OUTSTANDING_CREDIT,852.07,1.0
21748,-1276.52,CREDITS_PAID_TO_DATE,12.01,1.0
148651,-264.39,CREDITS_PAID_TO_DATE,29.85,2.0
423461,-203.67,CREDITS_PAID_TO_DATE,46.1,1.0
318769,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,689.86,2.0
650870,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
192239,96.86,ALL_CREDITS_PAID_BACK,150.38,1.0
1068385,187.0,PRIOR_PAYMENTS_DELAYED,279.49,1.0
168521,-784.54,CREDITS_PAID_TO_DATE,44.39,1.0
477913,83.65,OUTSTANDING_CREDIT,UNKNOWN,1.0
709697,NO_CHECKING,OUTSTANDING_CREDIT,682.79,2.0
863320,87.87,CREDITS_PAID_TO_DATE,84.91,2.0
298574,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,898.1,1.0
180884,81.94,OUTSTANDING_CREDIT,956.71,2.0
319166,50.64,CREDITS_PAID_TO_DATE,57.25,1.0
841102,48.18,NO_CREDITS,79.93,1.0
390403,138.11,PRIOR_PAYMENTS_DELAYED,220.06,1.0
784066,119.06,CREDITS_PAID_TO_DATE,772.29,1.0
195405,45.81,CREDITS_PAID_TO_DATE,16.19,2.0
110690,-52.64,NO_CREDITS,51.01,1.0
1141910,117.48,OUTSTANDING_CREDIT,265.24,1.0
1316809,-83.92,ALL_CREDITS_PAID_BACK,7.56,1.0
531423,-57.2,PRIOR_PAYMENTS_DELAYED,61.47,1.0
435915,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,321.83,2.0
140355,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,943.13,2.0
259326,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,607.72,2.0
249546,NO_CHECKING,OUTSTANDING_CREDIT,733.82,1.0
644461,4.93,ALL_CREDITS_PAID_BACK,48.96,1.0
453278,NO_CHECKING,OUTSTANDING_CREDIT,635.6,2.0
903030,-1216.76,CREDITS_PAID_TO_DATE,73.12,1.0
322684,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
665095,109.72,PRIOR_PAYMENTS_DELAYED,40.97,2.0
1114953,47.77,OUTSTANDING_CREDIT,1488.99,2.0
1298081,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,398.2,1.0
641108,35.27,ALL_CREDITS_PAID_BACK,58.08,1.0
723588,71.85,OUTSTANDING_CREDIT,UNKNOWN,3.0
45444,7152.14,CREDITS_PAID_TO_DATE,75.87,1.0
973641,5895.36,OUTSTANDING_CREDIT,658.66,1.0
1101343,1832.5,CREDITS_PAID_TO_DATE,59.23,1.0
1227647,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,202.44,3.0
1161498,139.45,OUTSTANDING_CREDIT,376.4,1.0
1237328,84.92,OUTSTANDING_CREDIT,896.01,2.0
877443,-349.92,ALL_CREDITS_PAID_BACK,127.72,2.0
106521,157.76,CREDITS_PAID_TO_DATE,16.94,2.0
677456,NO_CHECKING,CREDITS_PAID_TO_DATE,13953.45,1.0
639220,NO_CHECKING,OUTSTANDING_CREDIT,694.97,2.0
1126158,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,460.33,1.0
323135,-91.65,ALL_CREDITS_PAID_BACK,24.01,1.0
384465,0,CREDITS_PAID_TO_DATE,25.56,1.0
683715,NO_CHECKING,OUTSTANDING_CREDIT,988.1,2.0
851210,NO_CHECKING,CREDITS_PAID_TO_DATE,109.63,2.0
987831,68.74,PRIOR_PAYMENTS_DELAYED,577.97,1.0
573729,69.1,OUTSTANDING_CREDIT,734.01,1.0
354801,-244.21,PRIOR_PAYMENTS_DELAYED,69.72,1.0
445780,NO_CHECKING,CREDITS_PAID_TO_DATE,32.74,1.0
1314177,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
99017,159.25,OUTSTANDING_CREDIT,474.12,1.0
52665,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,331.52,1.0
1159765,124.27,CREDITS_PAID_TO_DATE,586.53,1.0
607053,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,729.7,2.0
183300,-1692.42,ALL_CREDITS_PAID_BACK,83.32,1.0
397262,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,875.95,2.0
638926,78.08,CREDITS_PAID_TO_DATE,23.99,2.0
786935,135.48,ALL_CREDITS_PAID_BACK,93.89,1.0
1196357,49.66,CREDITS_PAID_TO_DATE,76.0,1.0
1164349,19.0,CREDITS_PAID_TO_DATE,695.56,1.0
902816,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,298.41,2.0
542274,180.58,ALL_CREDITS_PAID_BACK,34.46,1.0
350698,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,182.26,2.0
278813,-376.94,CREDITS_PAID_TO_DATE,382.85,3.0
214083,129.32,CREDITS_PAID_TO_DATE,84.8,1.0
111265,NO_CHECKING,CREDITS_PAID_TO_DATE,466.8,1.0
696370,NO_CHECKING,OUTSTANDING_CREDIT,530.02,2.0
1087134,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,345.31,2.0
8043,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,954.26,2.0
827025,NO_CHECKING,ALL_CREDITS_PAID_BACK,95.34,1.0
1027021,NO_CHECKING,OUTSTANDING_CREDIT,513.96,2.0
95940,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,366.45,2.0
1104143,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,590.17,2.0
795283,NO_CHECKING,OUTSTANDING_CREDIT,2069.18,2.0
695482,6864.32,CREDITS_PAID_TO_DATE,143.22,1.0
577924,NO_CHECKING,OUTSTANDING_CREDIT,22519.18,2.0
1187595,NO_CHECKING,CREDITS_PAID_TO_DATE,76.6,1.0
947829,NO_CHECKING,OUTSTANDING_CREDIT,25055.43,2.0
1090546,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,121.55,1.0
646119,NO_CHECKING,OUTSTANDING_CREDIT,706.78,2.0
828498,-434.46,NO_CREDITS,4.74,1.0
454447,-861.79,ALL_CREDITS_PAID_BACK,76.03,1.0
25499,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,671.16,2.0
895341,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
929760,-135.43,PRIOR_PAYMENTS_DELAYED,72.67,1.0
79790,-132.46,ALL_CREDITS_PAID_BACK,26.36,2.0
78873,NO_CHECKING,CREDITS_PAID_TO_DATE,331.0,2.0
370989,-355.81,OUTSTANDING_CREDIT,514.58,1.0
1307719,160.6,CREDITS_PAID_TO_DATE,328.34,1.0
847641,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,865.38,2.0
131544,,ALL_CREDITS_PAID_BACK,155.91,1.0
345965,-879.22,ALL_CREDITS_PAID_BACK,33.04,1.0
327573,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,2199.46,2.0
1232981,-866.52,NO_CREDITS,77.94,1.0
696292,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1291.71,1.0
1275094,NO_CHECKING,CREDITS_PAID_TO_DATE,169.99,1.0
1233721,NO_CHECKING,CREDITS_PAID_TO_DATE,578.42,2.0
219459,93.93,OUTSTANDING_CREDIT,232.43,2.0
1204900,15.25,CREDITS_PAID_TO_DATE,399.8,1.0
771835,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,633.09,2.0
1013998,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,431.84,1.0
573033,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,492.04,2.0
396745,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,124.62,3.0
863811,NO_CHECKING,ALL_CREDITS_PAID_BACK,6.99,2.0
1013202,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,455.94,1.0
395503,-680.95,PRIOR_PAYMENTS_DELAYED,24.05,1.0
1131123,5173.72,PRIOR_PAYMENTS_DELAYED,296.76,1.0
1039698,84.18,PRIOR_PAYMENTS_DELAYED,56.57,1.0
1010525,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,48216.48,2.0
402338,171.59,CREDITS_PAID_TO_DATE,274.08,1.0
807933,104.64,ALL_CREDITS_PAID_BACK,111.56,2.0
705645,8.29,,260.08,1.0
162682,92.44,ALL_CREDITS_PAID_BACK,33.52,1.0
1044207,NO_CHECKING,OUTSTANDING_CREDIT,507.34,2.0
614524,39.96,OUTSTANDING_CREDIT,246.99,1.0
711158,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,697.32,2.0
268685,NO_CHECKING,OUTSTANDING_CREDIT,952.38,2.0
696532,4.22,CREDITS_PAID_TO_DATE,945.24,2.0
6839,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,462.8,1.0
61444,25.65,CREDITS_PAID_TO_DATE,229.84,2.0
512370,-558.5,ALL_CREDITS_PAID_BACK,91.12,1.0
340619,-488.94,PRIOR_PAYMENTS_DELAYED,195.14,1.0
268628,-125.22,CREDITS_PAID_TO_DATE,57.92,1.0
600290,-47.11,ALL_CREDITS_PAID_BACK,359.98,1.0
889446,NO_CHECKING,CREDITS_PAID_TO_DATE,37379.32,2.0
204726,-924.11,CREDITS_PAID_TO_DATE,45.8,1.0
1208631,NO_CHECKING,OUTSTANDING_CREDIT,778.85,2.0
707417,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
760744,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
328933,NO_CHECKING,,935.65,2.0
367948,120.52,PRIOR_PAYMENTS_DELAYED,54.56,1.0
479854,NO_CHECKING,OUTSTANDING_CREDIT,1929.75,2.0
746764,NO_CHECKING,OUTSTANDING_CREDIT,981.81,2.0
1076035,-123.88,ALL_CREDITS_PAID_BACK,32.0,1.0
971138,-79.77,CREDITS_PAID_TO_DATE,50.1,1.0
284389,75.34,PRIOR_PAYMENTS_DELAYED,137.33,2.0
861527,44.31,OUTSTANDING_CREDIT,532.34,1.0
614538,0,CREDITS_PAID_TO_DATE,1179.82,1.0
1004893,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,314.22,1.0
61208,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
395328,-1368.12,CREDITS_PAID_TO_DATE,100.32,1.0
113757,148.5,PRIOR_PAYMENTS_DELAYED,21.04,1.0
382989,-18.42,CREDITS_PAID_TO_DATE,568.58,1.0
933342,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,264.33,1.0
737540,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,426.34,2.0
333859,-354.58,ALL_CREDITS_PAID_BACK,9.97,1.0
824462,-105.61,ALL_CREDITS_PAID_BACK,518.78,2.0
56125,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
226806,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,412.73,2.0
270799,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
79684,-102.71,NO_CREDITS,57.41,2.0
816512,-415.85,,10.29,1.0
57688,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,983.41,2.0
1023810,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
745802,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
218211,-2797.25,CREDITS_PAID_TO_DATE,18.94,1.0
1150603,-813.04,ALL_CREDITS_PAID_BACK,34.71,1.0
886673,0,ALL_CREDITS_PAID_BACK,15.11,1.0
173757,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1283.56,1.0
485319,-225.85,ALL_CREDITS_PAID_BACK,70.77,1.0
785107,NO_CHECKING,OUTSTANDING_CREDIT,560.87,2.0
409626,-47.8,ALL_CREDITS_PAID_BACK,54.63,1.0
1129474,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,761.3,2.0
521465,31.18,CREDITS_PAID_TO_DATE,44.27,1.0
1239293,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,591.4,2.0
517668,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,825.98,1.0
1035039,NO_CHECKING,CREDITS_PAID_TO_DATE,16987.31,2.0
1291718,-52.1,CREDITS_PAID_TO_DATE,30.86,1.0
