ID,CHECKING_BALANCE,PAYMENT_TERM,CREDIT_HISTORY,LOAN_PURPOSE,LOAN_AMOUNT,EXISTING_SAVINGS,EMPLOYMENT_DURATION,INSTALLMENT_PERCENT,SEX,OTHERS_ON_LOAN,CURRENT_RESIDENCE_DURATION,PROPERTY,AGE,INSTALLMENT_PLANS,HOUSING,EXISTING_CREDITS_COUNT,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,ALLOW
222137,-259.92,775,PRIOR_PAYMENTS_DELAYED,CAR_USED,1242,286.14,1,2,M,NONE,3,SAVINGS_INSURANCE,28,STORES,RENT,1,3,1,0,1,TO_FILL
64029,172.68,527,PRIOR_PAYMENTS_DELAYED,FURNITURE,2292,264.59,3,3,M,NONE,3,CAR_OTHER,36,NONE,OWN,2,2,1,0,1,TO_FILL
746635,127.07,120,NO_CREDITS,CAR_NEW,4488,21.77,0,2,M,NONE,1,SAVINGS_INSURANCE,39,NONE,OWN,2,3,1,0,1,TO_FILL
692904,NO_CHECKING,1110,CREDITS_PAID_TO_DATE,FURNITURE,4396,UNKNOWN,7,4,F,NONE,3,SAVINGS_INSURANCE,53,NONE,OWN,2,3,1,1,1,TO_FILL
435172,-340.98,465,CREDITS_PAID_TO_DATE,VACATION,1103,70.99,0,2,F,NONE,2,REAL_ESTATE,24,NONE,RENT,1,3,1,0,1,TO_FILL
744962,127.83,300,CREDITS_PAID_TO_DATE,FURNITURE,2190,70.66,5,3,M,CO-APPLICANT,3,CAR_OTHER,44,NONE,FREE,1,3,1,1,1,TO_FILL
743262,-381.64,660,CREDITS_PAID_TO_DATE,CAR_USED,2801,12.87,0,3,F,NONE,2,REAL_ESTATE,25,NONE,OWN,1,3,1,0,1,TO_FILL
899376,NO_CHECKING,930,CREDITS_PAID_TO_DATE,CAR_USED,9262,360.32,1,4,M,NONE,3,CAR_OTHER,41,NONE,FREE,2,2,1,0,1,TO_FILL
1167813,12218.36,1020,PRIOR_PAYMENTS_DELAYED,BUSINESS,1998,431.08,5,2,M,NONE,2,REAL_ESTATE,38,NONE,RENT,1,3,2,0,1,TO_FILL
1293781,11.56,210,ALL_CREDITS_PAID_BACK,CAR_NEW,3091,13.25,0,3,F,NONE,2,SAVINGS_INSURANCE,28,NONE,OWN,2,3,1,0,1,TO_FILL
9793,-468.12,300,ALL_CREDITS_PAID_BACK,CAR_NEW,1400,46.52,0,1,F,NONE,1,CAR_OTHER,28,STORES,OWN,1,3,1,0,1,TO_FILL
1184635,0,682,CREDITS_PAID_TO_DATE,RADIO_TV,250,3277.71,6,2,M,NONE,2,REAL_ESTATE,36,STORES,OWN,2,3,1,0,1,TO_FILL
613279,NO_CHECKING,1290,OUTSTANDING_CREDIT,APPLIANCES,3661,1833.05,7,3,F,CO-APPLICANT,3,CAR_OTHER,28,NONE,FREE,1,3,1,1,1,TO_FILL
1167890,-12.29,840,CREDITS_PAID_TO_DATE,CAR_NEW,901,7.73,2,2,M,NONE,2,SAVINGS_INSURANCE,31,STORES,OWN,1,3,1,1,1,TO_FILL
904293,162.35,651,CREDITS_PAID_TO_DATE,RADIO_TV,5140,19.7,4,2,M,NONE,2,SAVINGS_INSURANCE,34,NONE,FREE,1,3,1,0,1,TO_FILL
595683,NO_CHECKING,1080,PRIOR_PAYMENTS_DELAYED,FURNITURE,2227,824.16,7,3,M,NONE,3,REAL_ESTATE,22,NONE,OWN,1,2,2,1,1,TO_FILL
126959,NO_CHECKING,750,CREDITS_PAID_TO_DATE,BUSINESS,6597,66.82,8,5,F,NONE,4,SAVINGS_INSURANCE,48,NONE,OWN,2,3,1,1,1,TO_FILL
1294022,185.41,120,CREDITS_PAID_TO_DATE,CAR_USED,3713,36.12,6,3,F,NONE,3,SAVINGS_INSURANCE,33,NONE,FREE,2,3,1,0,1,TO_FILL
162153,-80.04,310,ALL_CREDITS_PAID_BACK,CAR_USED,875,189.16,0,2,F,NONE,2,CAR_OTHER,25,BANK,RENT,2,0,1,0,1,TO_FILL
1000031,118.89,279,ALL_CREDITS_PAID_BACK,APPLIANCES,250,92.09,0,2,M,NONE,1,REAL_ESTATE,28,NONE,OWN,1,3,1,0,1,TO_FILL
731631,-90.12,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,96.36,0,1,M,NONE,1,REAL_ESTATE,19,BANK,RENT,1,1,1,0,1,TO_FILL
297710,-2073.53,682,PRIOR_PAYMENTS_DELAYED,CAR_USED,1273,768.25,1,3,F,NONE,3,SAVINGS_INSURANCE,36,STORES,OWN,1,3,1,1,0,TO_FILL
904971,NO_CHECKING,870,PRIOR_PAYMENTS_DELAYED,RADIO_TV,5566,UNKNOWN,18,5,M,CO-APPLICANT,4,CAR_OTHER,49,NONE,OWN,2,3,1,1,1,TO_FILL
541759,NO_CHECKING,1380,OUTSTANDING_CREDIT,EDUCATION,8219,UNKNOWN,5,5,M,CO-APPLICANT,5,CAR_OTHER,50,NONE,FREE,2,3,1,1,1,TO_FILL
1243532,NO_CHECKING,810,ALL_CREDITS_PAID_BACK,FURNITURE,3545,49.46,3,3,M,NONE,3,SAVINGS_INSURANCE,31,NONE,OWN,2,3,1,0,1,TO_FILL
522012,-155.3,620,CREDITS_PAID_TO_DATE,RETRAINING,250,916.54,6,1,M,NONE,2,CAR_OTHER,28,STORES,RENT,1,1,1,0,1,TO_FILL
493473,NO_CHECKING,1271,OUTSTANDING_CREDIT,RADIO_TV,7631,2798.8,6,5,M,CO-APPLICANT,5,UNKNOWN,53,STORES,OWN,2,1,2,1,1,TO_FILL
479686,NO_CHECKING,420,CREDITS_PAID_TO_DATE,CAR_NEW,3996,66.88,0,3,M,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,1,2,1,1,1,TO_FILL
1016442,NO_CHECKING,1110,OUTSTANDING_CREDIT,OTHER,7916,UNKNOWN,10,5,F,NONE,5,UNKNOWN,53,NONE,OWN,3,3,2,1,1,TO_FILL
412496,NO_CHECKING,810,OUTSTANDING_CREDIT,BUSINESS,6794,UNKNOWN,6,3,M,NONE,3,CAR_OTHER,44,NONE,OWN,2,2,2,1,1,TO_FILL
807860,NO_CHECKING,1271,PRIOR_PAYMENTS_DELAYED,EDUCATION,7110,UNKNOWN,8,5,M,CO-APPLICANT,5,UNKNOWN,64,NONE,FREE,2,3,2,1,1,TO_FILL
557859,-1145.45,120,CREDITS_PAID_TO_DATE,CAR_NEW,250,377.66,0,2,F,NONE,2,REAL_ESTATE,33,NONE,RENT,1,3,1,0,1,TO_FILL
130278,NO_CHECKING,960,OUTSTANDING_CREDIT,OTHER,10292,299.21,10,6,M,CO-APPLICANT,5,CAR_OTHER,61,NONE,FREE,2,2,1,1,1,TO_FILL
819398,0,682,OUTSTANDING_CREDIT,CAR_USED,3415,421.18,10,2,M,NONE,2,CAR_OTHER,37,BANK,OWN,1,0,1,1,1,TO_FILL
1163499,NO_CHECKING,810,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4489,189.84,3,3,F,NONE,4,SAVINGS_INSURANCE,32,NONE,OWN,2,3,2,1,1,TO_FILL
92336,NO_CHECKING,570,OUTSTANDING_CREDIT,RETRAINING,8121,227.34,5,4,M,NONE,3,UNKNOWN,38,STORES,OWN,1,1,1,0,1,TO_FILL
1306414,NO_CHECKING,390,OUTSTANDING_CREDIT,FURNITURE,5082,UNKNOWN,5,4,M,NONE,4,SAVINGS_INSURANCE,36,NONE,FREE,2,2,2,1,1,TO_FILL
146684,-13.0,480,CREDITS_PAID_TO_DATE,VACATION,1216,79.22,0,2,M,NONE,3,REAL_ESTATE,29,NONE,OWN,1,2,1,0,1,TO_FILL
822382,-1443.03,651,PRIOR_PAYMENTS_DELAYED,RADIO_TV,5386,50.43,0,2,M,NONE,2,CAR_OTHER,31,NONE,OWN,1,3,1,0,1,TO_FILL
1011782,70.09,279,NO_CREDITS,FURNITURE,250,5.43,0,1,M,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
511437,61.53,540,PRIOR_PAYMENTS_DELAYED,APPLIANCES,2774,568.91,7,3,M,NONE,3,CAR_OTHER,33,NONE,OWN,1,3,1,1,1,TO_FILL
637148,NO_CHECKING,558,CREDITS_PAID_TO_DATE,CAR_NEW,4035,579.06,0,3,M,GUARANTOR,3,SAVINGS_INSURANCE,40,NONE,OWN,1,3,1,1,1,TO_FILL
922994,187.58,248,ALL_CREDITS_PAID_BACK,CAR_USED,3046,92.79,0,1,F,NONE,1,SAVINGS_INSURANCE,19,NONE,OWN,1,3,1,0,1,TO_FILL
130299,NO_CHECKING,775,PRIOR_PAYMENTS_DELAYED,CAR_USED,6775,1110.11,5,3,F,NONE,4,CAR_OTHER,39,NONE,OWN,2,3,1,0,1,TO_FILL
678847,7.04,279,ALL_CREDITS_PAID_BACK,CAR_NEW,2672,51.79,5,3,F,NONE,2,SAVINGS_INSURANCE,30,NONE,OWN,1,3,1,0,1,TO_FILL
415884,NO_CHECKING,900,OUTSTANDING_CREDIT,APPLIANCES,2338,1800.34,7,4,M,NONE,4,SAVINGS_INSURANCE,39,NONE,FREE,1,3,1,0,1,TO_FILL
947718,1762.82,620,OUTSTANDING_CREDIT,CAR_USED,3988,181.6,5,3,F,NONE,4,CAR_OTHER,44,STORES,OWN,1,1,1,0,1,TO_FILL
1281288,-741.24,651,PRIOR_PAYMENTS_DELAYED,FURNITURE,3273,960.52,3,3,M,NONE,2,SAVINGS_INSURANCE,38,NONE,OWN,2,3,2,1,1,TO_FILL
269039,59.03,180,ALL_CREDITS_PAID_BACK,FURNITURE,250,53.0,0,1,M,NONE,1,SAVINGS_INSURANCE,42,NONE,RENT,1,3,1,0,1,TO_FILL
317450,NO_CHECKING,240,PRIOR_PAYMENTS_DELAYED,CAR_NEW,1110,925.4,4,3,F,NONE,3,CAR_OTHER,36,NONE,OWN,1,3,1,1,0,TO_FILL
1268068,NO_CHECKING,960,PRIOR_PAYMENTS_DELAYED,RADIO_TV,5613,155.73,1,3,M,NONE,4,CAR_OTHER,34,NONE,OWN,1,2,1,0,1,TO_FILL
1169093,NO_CHECKING,713,PRIOR_PAYMENTS_DELAYED,BUSINESS,3999,UNKNOWN,1,3,M,NONE,4,CAR_OTHER,25,NONE,OWN,2,3,1,0,1,TO_FILL
123469,NO_CHECKING,720,OUTSTANDING_CREDIT,FURNITURE,5961,720.86,3,4,M,NONE,4,CAR_OTHER,50,NONE,OWN,3,3,1,1,1,TO_FILL
735460,-659.73,279,ALL_CREDITS_PAID_BACK,CAR_NEW,250,27.65,0,2,M,CO-APPLICANT,2,SAVINGS_INSURANCE,31,STORES,OWN,1,3,1,0,1,TO_FILL
48315,-466.44,124,ALL_CREDITS_PAID_BACK,CAR_NEW,2783,57.45,0,2,F,NONE,1,SAVINGS_INSURANCE,31,NONE,OWN,1,3,1,0,1,TO_FILL
583036,NO_CHECKING,1140,OUTSTANDING_CREDIT,APPLIANCES,5682,35156.95,14,5,M,CO-APPLICANT,4,UNKNOWN,60,NONE,FREE,2,3,2,1,1,TO_FILL
302279,59.08,420,PRIOR_PAYMENTS_DELAYED,CAR_NEW,3582,1742.13,0,3,M,NONE,2,SAVINGS_INSURANCE,34,NONE,OWN,1,3,1,1,1,TO_FILL
223807,133.29,527,CREDITS_PAID_TO_DATE,CAR_USED,250,562.8,1,2,M,NONE,1,SAVINGS_INSURANCE,28,NONE,RENT,1,3,1,0,1,TO_FILL
307853,134.58,713,CREDITS_PAID_TO_DATE,CAR_USED,2641,13.36,6,3,M,NONE,2,REAL_ESTATE,33,NONE,OWN,2,3,1,1,1,TO_FILL
548071,198.36,589,PRIOR_PAYMENTS_DELAYED,CAR_USED,4185,6128.41,7,4,M,CO-APPLICANT,4,CAR_OTHER,39,NONE,OWN,2,3,1,1,1,TO_FILL
901169,NO_CHECKING,1170,PRIOR_PAYMENTS_DELAYED,REPAIRS,10913,516.78,7,4,M,CO-APPLICANT,4,UNKNOWN,45,NONE,FREE,2,3,1,1,1,TO_FILL
957517,NO_CHECKING,1240,PRIOR_PAYMENTS_DELAYED,FURNITURE,7081,954.63,12,5,M,CO-APPLICANT,4,UNKNOWN,50,NONE,FREE,2,3,2,1,1,TO_FILL
287347,108.94,120,NO_CREDITS,REPAIRS,250,97.05,0,1,M,NONE,2,REAL_ESTATE,19,STORES,RENT,1,3,1,0,1,TO_FILL
715878,NO_CHECKING,900,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5928,400.61,8,4,M,NONE,4,CAR_OTHER,44,NONE,FREE,2,3,1,1,1,TO_FILL
536666,NO_CHECKING,1023,OUTSTANDING_CREDIT,APPLIANCES,5130,4240.21,6,4,F,NONE,4,CAR_OTHER,48,NONE,OWN,1,3,1,0,1,TO_FILL
1167583,190.56,558,CREDITS_PAID_TO_DATE,CAR_NEW,2211,92.09,4,2,M,NONE,2,REAL_ESTATE,35,NONE,OWN,2,3,1,0,1,TO_FILL
1113817,-846.61,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,92.55,0,1,M,NONE,2,REAL_ESTATE,40,BANK,RENT,1,1,1,0,1,TO_FILL
459407,NO_CHECKING,930,PRIOR_PAYMENTS_DELAYED,CAR_USED,5583,519.61,6,3,F,GUARANTOR,4,SAVINGS_INSURANCE,49,BANK,OWN,2,0,1,1,1,TO_FILL
884523,-731.62,540,CREDITS_PAID_TO_DATE,CAR_NEW,250,877.01,0,2,M,NONE,1,SAVINGS_INSURANCE,22,STORES,RENT,1,3,1,0,1,TO_FILL
645954,NO_CHECKING,620,OUTSTANDING_CREDIT,RADIO_TV,5075,UNKNOWN,9,5,M,NONE,4,UNKNOWN,60,NONE,FREE,2,3,2,1,0,TO_FILL
205195,NO_CHECKING,1110,OUTSTANDING_CREDIT,APPLIANCES,5703,1767.62,12,5,M,CO-APPLICANT,4,UNKNOWN,47,NONE,FREE,2,3,1,1,1,TO_FILL
976514,12635.91,310,PRIOR_PAYMENTS_DELAYED,CAR_NEW,1071,495.91,2,3,M,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,2,2,1,0,1,TO_FILL
1116288,NO_CHECKING,248,CREDITS_PAID_TO_DATE,FURNITURE,6154,530.43,0,3,M,NONE,3,SAVINGS_INSURANCE,22,NONE,FREE,1,2,2,1,1,TO_FILL
706466,NO_CHECKING,775,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4877,409.59,9,3,F,NONE,3,UNKNOWN,43,NONE,OWN,1,3,1,0,1,TO_FILL
211583,-119.35,420,ALL_CREDITS_PAID_BACK,CAR_NEW,3364,469.6,0,1,F,NONE,2,CAR_OTHER,29,STORES,OWN,1,1,2,0,1,TO_FILL
1199619,-176.61,420,ALL_CREDITS_PAID_BACK,CAR_NEW,697,41.92,0,2,F,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
130745,NO_CHECKING,990,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6516,542.08,6,4,M,NONE,4,CAR_OTHER,54,NONE,OWN,2,3,1,1,1,TO_FILL
1174521,NO_CHECKING,806,PRIOR_PAYMENTS_DELAYED,BUSINESS,8366,435.32,6,5,M,NONE,3,CAR_OTHER,52,NONE,FREE,2,2,1,1,1,TO_FILL
1315026,NO_CHECKING,240,CREDITS_PAID_TO_DATE,CAR_USED,6602,92.11,0,3,M,NONE,4,SAVINGS_INSURANCE,29,NONE,FREE,1,2,1,1,1,TO_FILL
1166609,-13.79,150,ALL_CREDITS_PAID_BACK,CAR_USED,250,285.96,2,1,F,NONE,1,SAVINGS_INSURANCE,25,STORES,RENT,1,3,1,0,1,TO_FILL
918922,NO_CHECKING,1410,OUTSTANDING_CREDIT,REPAIRS,8728,UNKNOWN,9,6,M,CO-APPLICANT,4,CAR_OTHER,64,NONE,OWN,3,3,2,1,1,TO_FILL
1146836,-854.46,124,ALL_CREDITS_PAID_BACK,CAR_USED,250,32.27,2,1,M,NONE,1,REAL_ESTATE,19,STORES,RENT,1,3,1,0,1,TO_FILL
268560,NO_CHECKING,1050,PRIOR_PAYMENTS_DELAYED,RADIO_TV,7046,896.09,7,5,M,NONE,4,CAR_OTHER,42,NONE,FREE,2,2,1,1,1,TO_FILL
494097,80.01,806,CREDITS_PAID_TO_DATE,RADIO_TV,5521,1592.31,12,4,M,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,2,2,1,1,1,TO_FILL
779070,126.74,403,CREDITS_PAID_TO_DATE,CAR_USED,2923,20.28,2,3,F,NONE,2,SAVINGS_INSURANCE,19,NONE,OWN,1,3,1,0,1,TO_FILL
807442,-172.31,558,CREDITS_PAID_TO_DATE,CAR_NEW,250,21866.6,5,1,F,NONE,2,SAVINGS_INSURANCE,19,STORES,RENT,1,1,1,0,1,TO_FILL
474990,64.31,403,CREDITS_PAID_TO_DATE,CAR_USED,2256,484.19,0,2,M,NONE,2,SAVINGS_INSURANCE,36,BANK,RENT,1,1,1,0,1,TO_FILL
206269,-139.66,248,ALL_CREDITS_PAID_BACK,CAR_NEW,250,16.88,0,2,F,NONE,2,SAVINGS_INSURANCE,19,NONE,RENT,1,3,1,0,1,TO_FILL
424921,-387.81,403,ALL_CREDITS_PAID_BACK,CAR_NEW,250,525.3,3,2,F,NONE,3,SAVINGS_INSURANCE,22,STORES,OWN,1,3,1,0,1,TO_FILL
234371,-676.1,899,CREDITS_PAID_TO_DATE,FURNITURE,2343,57.47,2,2,M,NONE,3,CAR_OTHER,33,STORES,OWN,1,3,1,1,1,TO_FILL
156250,-326.81,360,CREDITS_PAID_TO_DATE,CAR_USED,5166,16.35,3,2,M,NONE,1,CAR_OTHER,28,STORES,RENT,1,1,2,1,1,TO_FILL
936604,NO_CHECKING,780,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5325,UNKNOWN,7,3,F,CO-APPLICANT,4,SAVINGS_INSURANCE,53,STORES,OWN,2,1,1,1,1,TO_FILL
439389,NO_CHECKING,1054,PRIOR_PAYMENTS_DELAYED,BUSINESS,7554,448.56,8,5,F,NONE,5,UNKNOWN,43,NONE,OWN,2,2,1,0,1,TO_FILL
1172641,NO_CHECKING,961,OUTSTANDING_CREDIT,APPLIANCES,6958,959.45,12,5,M,CO-APPLICANT,4,CAR_OTHER,51,NONE,FREE,2,2,2,1,1,TO_FILL
863703,NO_CHECKING,750,PRIOR_PAYMENTS_DELAYED,RADIO_TV,7769,175.02,2,3,M,NONE,4,CAR_OTHER,45,STORES,RENT,1,1,1,0,1,TO_FILL
935481,NO_CHECKING,840,OUTSTANDING_CREDIT,OTHER,8404,665.67,14,4,M,CO-APPLICANT,3,UNKNOWN,51,NONE,FREE,2,3,2,1,1,TO_FILL
1990,NO_CHECKING,279,PRIOR_PAYMENTS_DELAYED,CAR_NEW,1032,188.85,7,3,M,NONE,4,SAVINGS_INSURANCE,41,NONE,OWN,1,2,1,0,1,TO_FILL
118426,15357.26,720,PRIOR_PAYMENTS_DELAYED,EDUCATION,3598,307.24,4,3,M,NONE,4,UNKNOWN,38,NONE,FREE,1,3,1,1,1,TO_FILL
790077,6028.49,961,PRIOR_PAYMENTS_DELAYED,FURNITURE,5197,960.69,0,3,F,GUARANTOR,4,SAVINGS_INSURANCE,48,NONE,OWN,2,3,1,1,1,TO_FILL
689947,NO_CHECKING,620,CREDITS_PAID_TO_DATE,RADIO_TV,2239,550.83,3,2,F,NONE,2,REAL_ESTATE,29,BANK,OWN,1,0,1,0,1,TO_FILL
172769,NO_CHECKING,810,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5395,UNKNOWN,7,4,M,NONE,4,SAVINGS_INSURANCE,40,NONE,OWN,1,3,1,0,1,TO_FILL
321614,NO_CHECKING,960,PRIOR_PAYMENTS_DELAYED,APPLIANCES,2879,747.13,4,4,M,NONE,2,CAR_OTHER,46,NONE,OWN,2,3,1,1,1,TO_FILL
288167,172.64,510,CREDITS_PAID_TO_DATE,VACATION,7582,61.13,3,3,M,NONE,3,CAR_OTHER,40,NONE,OWN,1,2,2,0,1,TO_FILL
1026479,-1681.21,360,NO_CREDITS,CAR_NEW,376,41.2,2,2,F,NONE,2,REAL_ESTATE,25,BANK,RENT,1,0,1,0,1,TO_FILL
161791,95.38,527,CREDITS_PAID_TO_DATE,CAR_USED,3301,40.26,0,3,M,NONE,2,REAL_ESTATE,30,NONE,OWN,1,3,1,0,1,TO_FILL
999917,NO_CHECKING,630,PRIOR_PAYMENTS_DELAYED,RADIO_TV,2329,195.94,1,2,F,NONE,4,CAR_OTHER,45,NONE,OWN,2,3,1,0,1,TO_FILL
398634,-246.43,868,CREDITS_PAID_TO_DATE,FURNITURE,2451,91.96,3,3,F,NONE,3,CAR_OTHER,41,STORES,RENT,2,3,1,0,1,TO_FILL
107286,1090.73,960,OUTSTANDING_CREDIT,FURNITURE,1528,18591.3,4,4,M,NONE,4,CAR_OTHER,29,NONE,OWN,1,3,1,0,1,TO_FILL
876211,0,690,CREDITS_PAID_TO_DATE,CAR_NEW,2557,59.33,4,2,M,NONE,3,REAL_ESTATE,35,NONE,RENT,1,3,1,0,1,TO_FILL
207802,-944.46,217,ALL_CREDITS_PAID_BACK,CAR_USED,250,6.82,1,1,M,NONE,2,REAL_ESTATE,23,NONE,RENT,1,3,1,0,1,TO_FILL
762982,5.5,960,CREDITS_PAID_TO_DATE,OTHER,2909,2818.27,5,4,F,NONE,3,CAR_OTHER,35,NONE,OWN,2,3,2,1,1,TO_FILL
127365,NO_CHECKING,840,CREDITS_PAID_TO_DATE,FURNITURE,3914,442.13,4,4,M,NONE,2,SAVINGS_INSURANCE,39,STORES,OWN,1,1,2,1,1,TO_FILL
131166,-1888.74,124,ALL_CREDITS_PAID_BACK,CAR_USED,312,19.41,0,2,M,NONE,1,REAL_ESTATE,26,BANK,RENT,1,1,1,0,1,TO_FILL
12275,NO_CHECKING,900,OUTSTANDING_CREDIT,APPLIANCES,7650,791.35,3,4,F,NONE,4,UNKNOWN,59,NONE,FREE,2,2,2,1,1,TO_FILL
977977,-9.87,124,CREDITS_PAID_TO_DATE,CAR_USED,250,125.21,0,1,M,NONE,1,REAL_ESTATE,28,NONE,RENT,1,3,1,0,1,TO_FILL
473254,178.69,1054,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4508,338.45,6,4,F,NONE,4,SAVINGS_INSURANCE,35,NONE,OWN,2,3,1,0,1,TO_FILL
634418,181.42,558,PRIOR_PAYMENTS_DELAYED,RADIO_TV,3382,14494.86,0,2,F,NONE,3,CAR_OTHER,33,STORES,OWN,1,3,1,0,1,TO_FILL
602131,22.08,403,CREDITS_PAID_TO_DATE,CAR_NEW,2441,43.42,7,3,F,CO-APPLICANT,3,SAVINGS_INSURANCE,45,NONE,OWN,1,3,1,1,1,TO_FILL
1068954,-446.63,217,ALL_CREDITS_PAID_BACK,CAR_NEW,250,47.0,0,1,F,NONE,1,REAL_ESTATE,21,BANK,OWN,1,1,1,0,1,TO_FILL
353839,NO_CHECKING,806,PRIOR_PAYMENTS_DELAYED,CAR_USED,3869,UNKNOWN,7,4,M,NONE,4,SAVINGS_INSURANCE,43,NONE,OWN,2,3,1,1,1,TO_FILL
626565,33.32,1085,PRIOR_PAYMENTS_DELAYED,REPAIRS,6017,248.1,0,3,M,NONE,2,UNKNOWN,33,NONE,OWN,2,3,1,0,1,TO_FILL
536410,-556.7,360,ALL_CREDITS_PAID_BACK,FURNITURE,250,28.4,4,3,F,NONE,1,CAR_OTHER,29,NONE,OWN,1,3,1,0,1,TO_FILL
988423,61.77,510,CREDITS_PAID_TO_DATE,CAR_NEW,2082,94.97,4,3,M,NONE,3,REAL_ESTATE,41,NONE,OWN,2,3,1,0,1,TO_FILL
606356,182.2,496,PRIOR_PAYMENTS_DELAYED,RADIO_TV,2321,90.1,0,2,F,NONE,2,CAR_OTHER,39,BANK,RENT,1,0,1,0,1,TO_FILL
104073,4675.72,750,OUTSTANDING_CREDIT,APPLIANCES,4400,621.79,3,2,F,NONE,3,UNKNOWN,43,STORES,OWN,1,3,1,0,1,TO_FILL
964924,NO_CHECKING,589,CREDITS_PAID_TO_DATE,RADIO_TV,2339,396.96,0,3,M,NONE,4,SAVINGS_INSURANCE,39,NONE,OWN,1,3,1,1,1,TO_FILL
1144560,141.23,360,CREDITS_PAID_TO_DATE,CAR_NEW,250,37.45,0,2,F,NONE,3,REAL_ESTATE,32,STORES,RENT,1,3,1,0,1,TO_FILL
713529,NO_CHECKING,240,PRIOR_PAYMENTS_DELAYED,CAR_NEW,2008,1477.54,9,4,M,NONE,2,REAL_ESTATE,27,NONE,OWN,2,3,1,1,1,TO_FILL
1199181,22.21,120,ALL_CREDITS_PAID_BACK,EDUCATION,250,67.53,4,2,M,NONE,2,REAL_ESTATE,23,NONE,OWN,1,3,1,0,1,TO_FILL
774553,178.43,124,PRIOR_PAYMENTS_DELAYED,VACATION,1549,32.35,1,2,F,NONE,3,REAL_ESTATE,28,BANK,RENT,1,1,1,0,1,TO_FILL
1010041,NO_CHECKING,780,PRIOR_PAYMENTS_DELAYED,CAR_USED,3875,986.99,6,4,M,NONE,2,SAVINGS_INSURANCE,42,NONE,OWN,2,3,1,1,1,TO_FILL
725436,NO_CHECKING,558,CREDITS_PAID_TO_DATE,FURNITURE,3366,279.45,2,4,M,NONE,4,REAL_ESTATE,19,NONE,OWN,1,2,1,0,1,TO_FILL
940875,143.32,1147,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5358,289.34,5,2,F,NONE,2,CAR_OTHER,34,STORES,OWN,1,1,1,0,1,TO_FILL
365220,47.71,120,ALL_CREDITS_PAID_BACK,CAR_NEW,2813,214.25,6,3,M,NONE,4,CAR_OTHER,19,NONE,OWN,2,3,1,0,1,TO_FILL
243067,NO_CHECKING,660,OUTSTANDING_CREDIT,FURNITURE,2634,UNKNOWN,6,3,F,NONE,4,UNKNOWN,43,NONE,OWN,2,3,2,1,1,TO_FILL
1261535,-73.39,510,NO_CREDITS,CAR_NEW,825,53.69,0,2,M,NONE,3,REAL_ESTATE,21,NONE,OWN,1,3,1,0,1,TO_FILL
375069,-1154.34,1147,CREDITS_PAID_TO_DATE,CAR_USED,1728,11381.83,6,2,M,NONE,2,UNKNOWN,30,BANK,OWN,1,0,1,0,1,TO_FILL
458860,NO_CHECKING,630,OUTSTANDING_CREDIT,RADIO_TV,3371,950.94,5,4,M,NONE,4,SAVINGS_INSURANCE,44,NONE,OWN,2,2,1,1,1,TO_FILL
1258628,-95.19,279,PRIOR_PAYMENTS_DELAYED,CAR_NEW,1050,95.0,4,2,M,NONE,1,REAL_ESTATE,25,NONE,OWN,1,3,1,0,1,TO_FILL
1141552,0,600,PRIOR_PAYMENTS_DELAYED,CAR_USED,2549,339.49,3,3,M,NONE,4,SAVINGS_INSURANCE,29,NONE,FREE,2,3,1,1,1,TO_FILL
1233271,6996.64,630,OUTSTANDING_CREDIT,RADIO_TV,4080,181.95,6,3,M,NONE,3,CAR_OTHER,52,NONE,OWN,1,3,1,1,1,TO_FILL
1266707,-129.88,775,CREDITS_PAID_TO_DATE,RADIO_TV,1831,41.73,0,2,M,NONE,2,CAR_OTHER,33,NONE,OWN,2,3,1,1,1,TO_FILL
784105,-918.41,124,NO_CREDITS,CAR_NEW,250,15.49,0,1,F,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
302015,NO_CHECKING,1147,OUTSTANDING_CREDIT,REPAIRS,6450,32152.64,6,5,M,NONE,3,SAVINGS_INSURANCE,36,NONE,OWN,1,2,1,0,1,TO_FILL
331052,62.59,403,CREDITS_PAID_TO_DATE,CAR_NEW,5740,21.26,0,2,M,NONE,3,UNKNOWN,35,NONE,OWN,1,3,2,0,1,TO_FILL
