ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW
403366,930.0,NONE,4.0,APPLIANCES,7351.0,NONE,1
397319,120.0,BANK,2.0,RADIO_TV,435.0,NONE,1
159491,124.0,NONE,2.0,CAR_USED,250.0,NONE,1
59260,744.0,STORES,4.0,RADIO_TV,5600.0,NONE,1
434468,527.0,NONE,2.0,FURNITURE,250.0,NONE,1
197145,558.0,NONE,3.0,FURNITURE,2236.0,NONE,1
1145954,1116.0,NONE,3.0,APPLIANCES,4883.0,NONE,1
298469,806.0,STORES,1.0,FURNITURE,250.0,NONE,1
435648,600.0,NONE,2.0,CAR_USED,2276.0,NONE,1
1150608,806.0,NONE,4.0,RADIO_TV,7555.0,CO-APPLICANT,0
1230286,124.0,NONE,3.0,CAR_USED,1052.0,CO-APPLICANT,1
368768,651.0,NONE,3.0,RADIO_TV,4660.0,NONE,1
467532,434.0,NONE,3.0,CAR_NEW,250.0,NONE,1
168386,240.0,NONE,3.0,RADIO_TV,3293.0,NONE,1
749258,992.0,NONE,4.0,REPAIRS,5606.0,CO-APPLICANT,0
1103096,961.0,NONE,4.0,CAR_USED,7361.0,NONE,0
723021,840.0,STORES,2.0,RADIO_TV,2074.0,NONE,1
718989,240.0,NONE,3.0,REPAIRS,3106.0,NONE,1
1167697,600.0,STORES,2.0,CAR_USED,1179.0,CO-APPLICANT,0
313502,558.0,STORES,3.0,RADIO_TV,4224.0,NONE,1
492406,750.0,NONE,3.0,FURNITURE,5358.0,NONE,0
900998,465.0,NONE,3.0,CAR_NEW,2697.0,NONE,0
657742,837.0,NONE,3.0,FURNITURE,5301.0,NONE,0
761563,124.0,NONE,3.0,REPAIRS,1289.0,CO-APPLICANT,1
1288475,434.0,NONE,2.0,CAR_NEW,1943.0,NONE,1
707309,310.0,NONE,2.0,CAR_USED,2430.0,NONE,1
803461,465.0,BANK,3.0,FURNITURE,250.0,NONE,1
680588,390.0,STORES,2.0,CAR_NEW,1738.0,CO-APPLICANT,1
1201157,330.0,NONE,2.0,CAR_USED,2454.0,NONE,1
684281,540.0,NONE,3.0,CAR_USED,1598.0,CO-APPLICANT,1
1092799,360.0,BANK,3.0,APPLIANCES,3796.0,NONE,1
320440,248.0,NONE,3.0,CAR_NEW,2971.0,CO-APPLICANT,0
1050085,744.0,NONE,2.0,CAR_USED,4311.0,CO-APPLICANT,1
1031464,600.0,STORES,2.0,FURNITURE,1901.0,NONE,1
1239729,713.0,NONE,4.0,RADIO_TV,3263.0,NONE,0
355885,510.0,STORES,1.0,FURNITURE,3016.0,CO-APPLICANT,1
1188664,750.0,NONE,3.0,FURNITURE,4019.0,NONE,0
621015,900.0,BANK,2.0,FURNITURE,250.0,CO-APPLICANT,1
238253,780.0,NONE,5.0,APPLIANCES,5556.0,NONE,0
257800,990.0,NONE,4.0,RADIO_TV,4729.0,NONE,0
707111,930.0,NONE,3.0,REPAIRS,7908.0,CO-APPLICANT,0
943214,990.0,STORES,2.0,EDUCATION,1820.0,NONE,1
677106,899.0,STORES,2.0,FURNITURE,1809.0,NONE,0
1267101,248.0,NONE,2.0,CAR_NEW,250.0,NONE,1
14187,124.0,NONE,1.0,EDUCATION,4206.0,NONE,1
383500,496.0,NONE,3.0,FURNITURE,1212.0,NONE,1
185321,540.0,NONE,4.0,BUSINESS,5656.0,GUARANTOR,1
80986,930.0,NONE,2.0,CAR_USED,5241.0,NONE,0
910174,496.0,NONE,3.0,REPAIRS,5990.0,NONE,1
76024,527.0,BANK,3.0,RETRAINING,2119.0,NONE,1
639640,510.0,NONE,2.0,RADIO_TV,2420.0,NONE,1
303286,450.0,NONE,3.0,VACATION,3090.0,CO-APPLICANT,1
1191372,1395.0,NONE,6.0,REPAIRS,8650.0,CO-APPLICANT,0
952544,990.0,STORES,4.0,FURNITURE,4539.0,CO-APPLICANT,0
196451,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1201116,180.0,NONE,2.0,CAR_USED,250.0,NONE,1
1301901,1050.0,NONE,4.0,FURNITURE,6438.0,CO-APPLICANT,1
953067,372.0,NONE,3.0,CAR_NEW,2067.0,NONE,1
852628,124.0,NONE,2.0,CAR_USED,250.0,NONE,1
1106660,124.0,NONE,2.0,CAR_NEW,1405.0,NONE,0
76774,434.0,BANK,1.0,REPAIRS,250.0,NONE,1
801275,1500.0,NONE,4.0,OTHER,7611.0,CO-APPLICANT,0
855144,630.0,NONE,3.0,APPLIANCES,2498.0,NONE,1
610992,990.0,NONE,3.0,APPLIANCES,2490.0,NONE,1
439640,434.0,BANK,3.0,CAR_NEW,2531.0,NONE,1
704224,961.0,NONE,,CAR_USED,4209.0,NONE,1
1320082,372.0,NONE,2.0,CAR_NEW,4152.0,NONE,1
184980,150.0,NONE,2.0,CAR_NEW,250.0,NONE,1
319859,750.0,NONE,3.0,RADIO_TV,6683.0,NONE,0
688113,570.0,NONE,3.0,RADIO_TV,5848.0,,0
126961,341.0,NONE,2.0,CAR_USED,1645.0,NONE,1
1266609,750.0,NONE,4.0,APPLIANCES,6596.0,NONE,1
456382,837.0,NONE,4.0,CAR_USED,4877.0,NONE,1
541005,589.0,NONE,2.0,CAR_NEW,965.0,NONE,1
1179972,600.0,BANK,3.0,RADIO_TV,6105.0,NONE,1
77650,806.0,STORES,3.0,CAR_USED,7192.0,NONE,1
513786,124.0,NONE,3.0,EDUCATION,3861.0,NONE,1
1037950,,NONE,5.0,REPAIRS,5857.0,CO-APPLICANT,1
304786,480.0,STORES,1.0,REPAIRS,1435.0,NONE,0
970202,120.0,NONE,1.0,CAR_USED,250.0,NONE,1
832356,806.0,NONE,3.0,CAR_USED,5563.0,NONE,0
296962,620.0,NONE,3.0,CAR_USED,2146.0,NONE,1
1019164,930.0,STORES,5.0,FURNITURE,7443.0,GUARANTOR,0
184601,630.0,NONE,3.0,RADIO_TV,3451.0,NONE,1
1169984,570.0,BANK,3.0,FURNITURE,1246.0,NONE,1
1219424,570.0,STORES,3.0,FURNITURE,1664.0,NONE,1
1045869,840.0,NONE,4.0,APPLIANCES,7092.0,NONE,0
789873,682.0,STORES,3.0,RADIO_TV,4522.0,NONE,1
1150451,837.0,NONE,3.0,FURNITURE,2463.0,NONE,0
667244,1530.0,NONE,5.0,REPAIRS,7248.0,CO-APPLICANT,0
280422,1023.0,NONE,4.0,RADIO_TV,4574.0,NONE,1
670606,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1
837679,1050.0,NONE,3.0,RADIO_TV,5235.0,CO-APPLICANT,1
841294,930.0,NONE,4.0,APPLIANCES,4594.0,GUARANTOR,1
1114999,496.0,BANK,4.0,FURNITURE,5108.0,NONE,1
1142307,744.0,NONE,3.0,APPLIANCES,2358.0,NONE,1
663222,900.0,NONE,4.0,BUSINESS,5899.0,NONE,1
127634,810.0,NONE,4.0,APPLIANCES,8569.0,NONE,0
582945,713.0,NONE,4.0,FURNITURE,6959.0,NONE,0
213735,806.0,NONE,4.0,RADIO_TV,6158.0,NONE,1
988697,540.0,STORES,3.0,CAR_NEW,1939.0,NONE,1
337934,124.0,STORES,3.0,RADIO_TV,2401.0,NONE,1
676562,806.0,BANK,3.0,FURNITURE,5092.0,CO-APPLICANT,1
291655,310.0,NONE,2.0,CAR_NEW,3503.0,NONE,1
657079,630.0,STORES,3.0,CAR_NEW,3729.0,NONE,1
256050,868.0,NONE,3.0,CAR_USED,8516.0,NONE,0
1039151,403.0,BANK,3.0,FURNITURE,2577.0,NONE,1
1002660,810.0,NONE,4.0,BUSINESS,3750.0,NONE,1
616161,1350.0,NONE,5.0,APPLIANCES,10540.0,CO-APPLICANT,0
1096578,806.0,NONE,3.0,RADIO_TV,5299.0,NONE,0
544178,480.0,NONE,2.0,FURNITURE,250.0,NONE,1
356107,360.0,STORES,1.0,CAR_USED,250.0,NONE,1
72646,300.0,STORES,2.0,CAR_USED,652.0,NONE,1
1136574,806.0,NONE,4.0,CAR_USED,4274.0,NONE,0
847985,124.0,NONE,2.0,CAR_NEW,365.0,NONE,1
1268579,660.0,STORES,4.0,EDUCATION,5876.0,NONE,1
543397,217.0,NONE,2.0,VACATION,250.0,NONE,1
416220,868.0,BANK,3.0,FURNITURE,4524.0,NONE,1
54220,930.0,NONE,3.0,APPLIANCES,3453.0,CO-APPLICANT,0
123368,310.0,NONE,1.0,CAR_NEW,250.0,NONE,1
1163903,120.0,NONE,1.0,CAR_USED,416.0,NONE,1
265870,558.0,NONE,3.0,VACATION,1800.0,NONE,1
904209,589.0,STORES,3.0,REPAIRS,705.0,NONE,1
1147335,341.0,STORES,1.0,CAR_NEW,250.0,NONE,1
671455,620.0,STORES,3.0,RADIO_TV,4561.0,NONE,1
391955,930.0,NONE,4.0,FURNITURE,795.0,NONE,1
1049084,1410.0,NONE,3.0,RADIO_TV,3691.0,CO-APPLICANT,0
118987,589.0,NONE,4.0,RADIO_TV,4459.0,NONE,1
86177,570.0,NONE,2.0,RETRAINING,3944.0,NONE,1
1177670,992.0,BANK,4.0,FURNITURE,3184.0,NONE,1
635499,1050.0,NONE,3.0,REPAIRS,5981.0,NONE,0
1026060,682.0,STORES,2.0,CAR_USED,988.0,NONE,1
353829,403.0,NONE,3.0,CAR_NEW,3380.0,NONE,0
1282423,465.0,NONE,2.0,CAR_NEW,1380.0,NONE,1
584707,930.0,NONE,4.0,FURNITURE,5025.0,NONE,1
100984,806.0,NONE,4.0,CAR_USED,5728.0,NONE,1
1135123,775.0,NONE,4.0,CAR_USED,5742.0,NONE,0
1205053,744.0,NONE,2.0,FURNITURE,1512.0,NONE,1
54149,775.0,NONE,4.0,FURNITURE,5371.0,NONE,0
29700,1110.0,STORES,5.0,RADIO_TV,10550.0,CO-APPLICANT,0
927757,341.0,STORES,2.0,CAR_NEW,786.0,NONE,1
245917,248.0,NONE,3.0,CAR_NEW,1233.0,NONE,1
320319,527.0,NONE,2.0,CAR_USED,4490.0,NONE,1
183535,124.0,NONE,2.0,CAR_NEW,2969.0,NONE,1
55574,570.0,NONE,3.0,RETRAINING,5368.0,NONE,1
709259,1290.0,NONE,5.0,OTHER,6949.0,CO-APPLICANT,0
470599,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1153172,120.0,STORES,1.0,FURNITURE,250.0,NONE,1
853181,570.0,STORES,3.0,CAR_NEW,4434.0,GUARANTOR,0
360894,240.0,NONE,2.0,CAR_NEW,5082.0,NONE,1
487813,372.0,NONE,3.0,REPAIRS,1439.0,NONE,1
670687,279.0,NONE,2.0,CAR_NEW,872.0,NONE,1
789773,1426.0,NONE,4.0,REPAIRS,6433.0,GUARANTOR,0
560437,1050.0,NONE,4.0,APPLIANCES,5520.0,NONE,1
1221833,720.0,NONE,3.0,CAR_NEW,949.0,NONE,1
56023,124.0,NONE,1.0,CAR_NEW,250.0,NONE,1
768611,1050.0,NONE,4.0,BUSINESS,4231.0,NONE,0
507362,496.0,NONE,1.0,CAR_NEW,742.0,NONE,1
122621,1054.0,NONE,5.0,REPAIRS,6863.0,CO-APPLICANT,0
766518,899.0,NONE,3.0,FURNITURE,2440.0,NONE,0
768904,600.0,STORES,3.0,CAR_NEW,250.0,NONE,0
568874,248.0,STORES,1.0,CAR_NEW,429.0,NONE,1
135276,840.0,NONE,4.0,APPLIANCES,7333.0,NONE,0
407901,360.0,NONE,3.0,CAR_USED,2794.0,NONE,1
314905,961.0,NONE,4.0,APPLIANCES,6610.0,NONE,1
472718,270.0,BANK,2.0,CAR_NEW,1704.0,NONE,1
373568,775.0,NONE,3.0,APPLIANCES,6890.0,,1
1289267,570.0,NONE,4.0,BUSINESS,8785.0,NONE,0
570649,744.0,NONE,4.0,FURNITURE,4416.0,NONE,1
462527,600.0,NONE,3.0,FURNITURE,3315.0,NONE,1
1048493,310.0,NONE,1.0,VACATION,2649.0,NONE,1
158494,124.0,BANK,1.0,CAR_NEW,250.0,CO-APPLICANT,1
912275,124.0,NONE,1.0,CAR_NEW,250.0,NONE,1
992521,930.0,BANK,2.0,RADIO_TV,250.0,NONE,1
1165983,240.0,NONE,2.0,CAR_NEW,1821.0,NONE,1
1141844,806.0,STORES,2.0,APPLIANCES,1751.0,NONE,0
227973,450.0,NONE,3.0,CAR_NEW,1530.0,NONE,1
214780,120.0,BANK,2.0,CAR_USED,250.0,NONE,1
887796,868.0,NONE,4.0,REPAIRS,5263.0,NONE,0
796849,310.0,BANK,3.0,CAR_NEW,1300.0,NONE,1
725323,1110.0,NONE,5.0,APPLIANCES,5060.0,NONE,1
458752,930.0,STORES,4.0,APPLIANCES,5822.0,NONE,1
610808,899.0,NONE,5.0,APPLIANCES,6758.0,CO-APPLICANT,0
845739,660.0,NONE,4.0,CAR_USED,7618.0,NONE,1
1143543,1110.0,NONE,5.0,OTHER,6404.0,GUARANTOR,0
542951,1302.0,STORES,5.0,OTHER,6421.0,NONE,1
512748,990.0,NONE,3.0,BUSINESS,5204.0,NONE,1
335831,450.0,NONE,2.0,CAR_USED,3626.0,NONE,1
1285384,744.0,NONE,3.0,RADIO_TV,4842.0,NONE,0
148329,360.0,NONE,2.0,CAR_NEW,844.0,NONE,1
1285402,120.0,STORES,3.0,CAR_USED,2802.0,NONE,1
903353,1116.0,STORES,4.0,BUSINESS,4245.0,NONE,1
894304,589.0,NONE,3.0,CAR_USED,2660.0,NONE,0
783338,630.0,NONE,2.0,FURNITURE,2749.0,NONE,1
1035574,1260.0,NONE,5.0,APPLIANCES,5313.0,CO-APPLICANT,0
542438,990.0,NONE,3.0,REPAIRS,6036.0,NONE,1
1281941,360.0,NONE,4.0,RETRAINING,1498.0,NONE,1
940103,420.0,STORES,3.0,CAR_NEW,1809.0,CO-APPLICANT,1
120024,690.0,STORES,2.0,REPAIRS,2951.0,NONE,1
397008,1110.0,NONE,4.0,FURNITURE,2544.0,NONE,0
1107587,840.0,NONE,3.0,APPLIANCES,2808.0,NONE,0
148222,775.0,NONE,4.0,FURNITURE,6740.0,NONE,1
979111,279.0,NONE,1.0,CAR_NEW,250.0,NONE,1
576560,744.0,NONE,3.0,FURNITURE,5991.0,NONE,1
407798,390.0,NONE,1.0,CAR_NEW,3116.0,NONE,1
153023,1140.0,NONE,4.0,FURNITURE,4965.0,NONE,0
941671,120.0,STORES,2.0,RADIO_TV,2478.0,NONE,1
303713,465.0,NONE,2.0,CAR_NEW,4646.0,NONE,0
797591,1110.0,NONE,3.0,REPAIRS,7862.0,CO-APPLICANT,0
649033,630.0,STORES,3.0,CAR_USED,6850.0,NONE,1
1013417,390.0,NONE,3.0,CAR_USED,3315.0,NONE,1
836982,496.0,NONE,3.0,CAR_USED,2730.0,NONE,0
419425,780.0,NONE,4.0,FURNITURE,3091.0,NONE,1
1077108,930.0,NONE,4.0,BUSINESS,6048.0,NONE,0
892758,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
649053,780.0,NONE,3.0,BUSINESS,6202.0,NONE,0
1032691,837.0,STORES,4.0,FURNITURE,6459.0,GUARANTOR,1
456168,870.0,NONE,5.0,BUSINESS,6971.0,NONE,1
246002,651.0,NONE,4.0,RETRAINING,4027.0,NONE,1
948771,390.0,NONE,3.0,CAR_NEW,3699.0,NONE,1
812003,750.0,NONE,4.0,APPLIANCES,6088.0,NONE,1
319835,390.0,NONE,4.0,CAR_USED,6281.0,NONE,1
1199976,434.0,NONE,1.0,CAR_NEW,822.0,NONE,1
330683,775.0,STORES,2.0,CAR_USED,2487.0,NONE,1
932321,450.0,BANK,3.0,FURNITURE,250.0,NONE,1
1108135,690.0,NONE,4.0,RADIO_TV,3281.0,NONE,1
694311,620.0,STORES,3.0,FURNITURE,1958.0,NONE,1
77524,527.0,STORES,2.0,CAR_NEW,3366.0,NONE,1
620024,840.0,NONE,4.0,RADIO_TV,6948.0,NONE,1
76618,510.0,NONE,3.0,CAR_NEW,2720.0,NONE,1
1159583,775.0,NONE,1.0,RADIO_TV,2092.0,NONE,1
735542,155.0,STORES,1.0,CAR_NEW,250.0,CO-APPLICANT,1
712883,660.0,NONE,3.0,RETRAINING,2683.0,NONE,1
968178,390.0,NONE,2.0,CAR_NEW,1782.0,NONE,1
1144585,682.0,NONE,3.0,RADIO_TV,2499.0,NONE,1
776941,372.0,NONE,3.0,FURNITURE,1288.0,NONE,1
511924,420.0,STORES,4.0,CAR_USED,1395.0,NONE,1
368637,510.0,BANK,3.0,CAR_USED,250.0,NONE,1
225589,630.0,STORES,3.0,RADIO_TV,2105.0,NONE,1
393377,150.0,STORES,1.0,CAR_NEW,250.0,NONE,1
670971,341.0,NONE,4.0,CAR_USED,2956.0,NONE,1
789846,806.0,NONE,4.0,RADIO_TV,4660.0,NONE,1
187662,330.0,BANK,2.0,FURNITURE,250.0,NONE,1
911639,930.0,NONE,4.0,REPAIRS,4427.0,CO-APPLICANT,0
198011,403.0,BANK,2.0,CAR_USED,2279.0,NONE,0
1125247,341.0,NONE,2.0,FURNITURE,250.0,NONE,1
465872,720.0,NONE,4.0,RADIO_TV,5535.0,NONE,0
803688,1050.0,NONE,4.0,RADIO_TV,5664.0,NONE,1
753984,930.0,NONE,4.0,CAR_USED,4712.0,NONE,0
1077296,124.0,STORES,2.0,CAR_USED,250.0,NONE,1
681564,837.0,NONE,4.0,VACATION,7403.0,NONE,0
1181327,330.0,NONE,3.0,VACATION,2541.0,NONE,1
655180,1140.0,NONE,4.0,APPLIANCES,6313.0,CO-APPLICANT,0
984499,690.0,NONE,2.0,EDUCATION,3015.0,NONE,1
662928,124.0,NONE,3.0,CAR_NEW,695.0,NONE,1
72908,,NONE,2.0,CAR_USED,1820.0,NONE,1
569912,450.0,NONE,3.0,CAR_USED,3998.0,NONE,0
769631,780.0,NONE,2.0,APPLIANCES,4430.0,NONE,1
574066,310.0,NONE,3.0,REPAIRS,2560.0,NONE,0
171192,450.0,NONE,4.0,FURNITURE,5757.0,NONE,1
612509,810.0,NONE,4.0,FURNITURE,6592.0,NONE,1
507506,630.0,NONE,4.0,CAR_USED,2483.0,NONE,0
1278195,120.0,STORES,1.0,CAR_USED,250.0,NONE,1
1031241,651.0,NONE,4.0,RADIO_TV,5422.0,GUARANTOR,1
1187275,360.0,NONE,3.0,CAR_NEW,2833.0,NONE,0
838488,1054.0,NONE,4.0,FURNITURE,3789.0,NONE,1
502792,120.0,STORES,1.0,CAR_USED,250.0,CO-APPLICANT,1
1084370,450.0,NONE,3.0,RETRAINING,2728.0,NONE,1
145683,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
833423,480.0,NONE,3.0,RETRAINING,2680.0,NONE,1
1277256,1271.0,BANK,3.0,FURNITURE,250.0,NONE,1
1007373,150.0,STORES,1.0,APPLIANCES,1259.0,CO-APPLICANT,0
454542,450.0,NONE,2.0,VACATION,2223.0,NONE,1
1185705,1320.0,NONE,5.0,REPAIRS,3063.0,NONE,0
1079616,480.0,NONE,3.0,CAR_NEW,3000.0,CO-APPLICANT,1
946741,899.0,BANK,4.0,RADIO_TV,4193.0,NONE,1
349397,744.0,NONE,3.0,RADIO_TV,4829.0,NONE,1
339743,840.0,NONE,4.0,CAR_USED,5308.0,NONE,1
630028,744.0,NONE,4.0,APPLIANCES,2261.0,NONE,0
760357,480.0,STORES,3.0,CAR_NEW,250.0,CO-APPLICANT,1
535464,480.0,STORES,1.0,CAR_NEW,3428.0,NONE,1
471780,510.0,NONE,3.0,FURNITURE,5071.0,NONE,1
582570,870.0,NONE,2.0,APPLIANCES,3533.0,NONE,1
1057270,780.0,NONE,3.0,BUSINESS,7179.0,NONE,0
471746,570.0,STORES,2.0,CAR_NEW,1372.0,NONE,1
914849,930.0,STORES,4.0,RETRAINING,5316.0,NONE,0
808174,570.0,NONE,3.0,CAR_USED,1682.0,NONE,1
445581,,STORES,1.0,FURNITURE,1079.0,NONE,1
1043701,496.0,NONE,3.0,REPAIRS,,NONE,1
1175955,775.0,NONE,4.0,CAR_USED,7486.0,CO-APPLICANT,0
1146804,868.0,BANK,3.0,CAR_USED,5062.0,NONE,1
30417,810.0,NONE,4.0,RADIO_TV,4981.0,NONE,1
912989,180.0,STORES,1.0,CAR_NEW,250.0,NONE,1
202086,124.0,NONE,3.0,CAR_NEW,1704.0,NONE,1
409686,1260.0,,5.0,APPLIANCES,3437.0,NONE,1
924965,1620.0,NONE,4.0,EDUCATION,3972.0,CO-APPLICANT,0
205835,310.0,STORES,2.0,CAR_USED,1349.0,NONE,1
283119,868.0,NONE,3.0,EDUCATION,4547.0,NONE,0
1078089,682.0,NONE,3.0,CAR_NEW,3580.0,NONE,0
989302,279.0,NONE,3.0,FURNITURE,4854.0,NONE,0
472686,1110.0,BANK,3.0,EDUCATION,4892.0,NONE,1
137843,570.0,STORES,2.0,CAR_USED,1286.0,NONE,1
921884,279.0,NONE,2.0,CAR_NEW,250.0,NONE,1
978011,434.0,NONE,2.0,APPLIANCES,2527.0,NONE,0
589054,480.0,NONE,2.0,CAR_NEW,1395.0,NONE,0
539976,341.0,NONE,3.0,CAR_USED,1965.0,NONE,0
263611,450.0,STORES,4.0,RETRAINING,2497.0,NONE,1
424368,961.0,NONE,4.0,APPLIANCES,4295.0,CO-APPLICANT,0
367248,372.0,NONE,2.0,CAR_NEW,2048.0,NONE,1
1088816,120.0,NONE,1.0,CAR_NEW,1637.0,NONE,1
540372,360.0,NONE,2.0,CAR_NEW,1983.0,NONE,1
7903,620.0,NONE,3.0,APPLIANCES,2827.0,CO-APPLICANT,1
646174,870.0,NONE,4.0,EDUCATION,5335.0,NONE,1
222866,480.0,NONE,3.0,CAR_NEW,2440.0,NONE,1
52903,1200.0,NONE,4.0,,7846.0,GUARANTOR,0
361368,1054.0,NONE,5.0,BUSINESS,4134.0,NONE,0
572583,1080.0,NONE,3.0,APPLIANCES,2433.0,NONE,1
40229,186.0,STORES,2.0,CAR_USED,250.0,NONE,0
817969,279.0,STORES,1.0,CAR_NEW,250.0,CO-APPLICANT,1
478515,630.0,NONE,3.0,FURNITURE,4574.0,NONE,0
887509,630.0,NONE,4.0,FURNITURE,1903.0,NONE,1
175996,403.0,STORES,2.0,FURNITURE,250.0,NONE,1
271661,810.0,NONE,4.0,APPLIANCES,3303.0,NONE,1
818660,1110.0,NONE,4.0,OTHER,7536.0,NONE,0
765079,620.0,NONE,3.0,RETRAINING,1466.0,NONE,1
488884,248.0,NONE,1.0,CAR_NEW,423.0,NONE,1
12996,682.0,NONE,3.0,CAR_USED,3376.0,NONE,1
246793,180.0,NONE,2.0,CAR_USED,250.0,NONE,1
1043396,434.0,NONE,3.0,CAR_NEW,3531.0,NONE,1
164843,1260.0,NONE,2.0,FURNITURE,4703.0,NONE,0
905203,750.0,NONE,4.0,RETRAINING,7412.0,NONE,0
248932,240.0,NONE,1.0,CAR_NEW,250.0,NONE,1
598350,775.0,NONE,3.0,CAR_USED,4696.0,NONE,0
528799,1410.0,NONE,4.0,RADIO_TV,9286.0,CO-APPLICANT,0
1222238,690.0,NONE,3.0,CAR_USED,4713.0,NONE,1
677729,900.0,NONE,3.0,FURNITURE,5119.0,NONE,0
96197,1080.0,NONE,4.0,RADIO_TV,7689.0,CO-APPLICANT,0
1206978,960.0,NONE,4.0,OTHER,9727.0,GUARANTOR,0
934321,868.0,NONE,2.0,APPLIANCES,2118.0,NONE,1
732995,570.0,NONE,4.0,EDUCATION,4181.0,NONE,1
845278,589.0,NONE,4.0,RADIO_TV,2604.0,NONE,0
1135967,682.0,STORES,1.0,REPAIRS,2181.0,NONE,1
1098712,450.0,NONE,2.0,FURNITURE,2811.0,NONE,1
438740,899.0,STORES,3.0,APPLIANCES,5018.0,NONE,1
1271122,990.0,NONE,4.0,BUSINESS,6699.0,NONE,0
407,465.0,NONE,2.0,FURNITURE,250.0,NONE,1
93378,868.0,NONE,4.0,OTHER,6675.0,NONE,1
845347,1230.0,NONE,5.0,REPAIRS,5912.0,CO-APPLICANT,0
1025119,150.0,NONE,2.0,CAR_NEW,470.0,NONE,1
1100559,840.0,STORES,2.0,FURNITURE,713.0,NONE,1
1095177,600.0,NONE,2.0,CAR_NEW,3237.0,NONE,0
482954,806.0,NONE,3.0,CAR_USED,3244.0,GUARANTOR,1
274374,527.0,NONE,4.0,RADIO_TV,2026.0,NONE,1
544844,1302.0,NONE,3.0,FURNITURE,6640.0,NONE,1
912503,527.0,STORES,2.0,CAR_NEW,2050.0,CO-APPLICANT,0
1283242,341.0,NONE,3.0,CAR_NEW,4693.0,NONE,1
56914,527.0,NONE,4.0,CAR_NEW,,NONE,1
719860,651.0,NONE,2.0,RADIO_TV,1782.0,NONE,0
741722,870.0,NONE,4.0,BUSINESS,3745.0,NONE,0
570747,248.0,NONE,2.0,EDUCATION,978.0,NONE,1
679060,870.0,NONE,4.0,REPAIRS,4657.0,NONE,1
332998,840.0,STORES,2.0,CAR_NEW,1735.0,NONE,1
889647,775.0,BANK,2.0,APPLIANCES,2814.0,NONE,1
1023698,124.0,STORES,1.0,CAR_USED,250.0,,1
702913,124.0,STORES,1.0,CAR_NEW,250.0,NONE,0
239315,620.0,NONE,4.0,EDUCATION,4071.0,NONE,1
389549,1147.0,STORES,4.0,BUSINESS,3094.0,NONE,1
678836,1050.0,NONE,5.0,RADIO_TV,7533.0,GUARANTOR,0
1262043,1085.0,NONE,5.0,OTHER,9096.0,NONE,0
384513,434.0,NONE,3.0,FURNITURE,1936.0,NONE,1
1275671,,NONE,4.0,BUSINESS,2501.0,NONE,1
1086627,1612.0,NONE,3.0,APPLIANCES,6519.0,CO-APPLICANT,0
1231646,600.0,NONE,3.0,VACATION,2294.0,NONE,1
866569,840.0,NONE,4.0,APPLIANCES,6505.0,GUARANTOR,1
532478,870.0,NONE,5.0,APPLIANCES,5816.0,NONE,0
252932,992.0,NONE,5.0,REPAIRS,5959.0,CO-APPLICANT,0
217754,496.0,BANK,2.0,RETRAINING,1062.0,NONE,1
657924,1054.0,NONE,5.0,APPLIANCES,6688.0,NONE,0
940604,620.0,NONE,4.0,RADIO_TV,7217.0,NONE,1
705412,403.0,NONE,1.0,CAR_NEW,763.0,NONE,1
1010118,341.0,STORES,3.0,FURNITURE,2017.0,NONE,1
1123082,124.0,NONE,2.0,CAR_USED,1835.0,NONE,1
692442,990.0,NONE,5.0,RADIO_TV,8801.0,GUARANTOR,0
1138981,930.0,NONE,5.0,APPLIANCES,10261.0,CO-APPLICANT,0
896239,434.0,NONE,2.0,CAR_NEW,250.0,NONE,1
128119,810.0,BANK,3.0,APPLIANCES,5139.0,NONE,1
579664,589.0,NONE,2.0,CAR_USED,2574.0,NONE,1
400658,1050.0,NONE,4.0,EDUCATION,5993.0,NONE,0
1062131,120.0,STORES,2.0,CAR_NEW,250.0,CO-APPLICANT,1
1253461,870.0,NONE,3.0,RADIO_TV,5169.0,NONE,0
122356,150.0,BANK,2.0,CAR_NEW,250.0,NONE,1
539254,540.0,STORES,2.0,CAR_NEW,250.0,CO-APPLICANT,1
1074436,930.0,NONE,5.0,VACATION,7108.0,NONE,1
126395,527.0,STORES,3.0,REPAIRS,1096.0,NONE,1
672700,780.0,NONE,3.0,RADIO_TV,2894.0,NONE,1
168578,120.0,BANK,1.0,CAR_NEW,1301.0,NONE,1
267934,810.0,NONE,4.0,APPLIANCES,4384.0,NONE,1
1302757,570.0,NONE,3.0,FURNITURE,3143.0,NONE,1
501397,310.0,NONE,2.0,CAR_NEW,420.0,NONE,1
421968,713.0,NONE,3.0,CAR_USED,1964.0,NONE,1
448597,540.0,STORES,2.0,VACATION,1849.0,NONE,1
744602,403.0,NONE,3.0,CAR_NEW,1455.0,NONE,0
578802,330.0,BANK,3.0,FURNITURE,1198.0,NONE,1
985315,806.0,NONE,5.0,RADIO_TV,9152.0,CO-APPLICANT,0
